klyuch,hozyaistvo,vino,vivino_id,vivino_adres,vivino_status,etiketok,v_knige,est_u_kritikov,rejon,vinogorje,rejon_istochnik,cvet
zvonko-bogdan-8-tamburasa,Zvonko Bogdan,8 Tamburaša,2252838,https://www.vivino.com/w/2252838,ocenka_est,9215,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,белое
zvonko-bogdan-chardonnay,Zvonko Bogdan,Chardonnay,2634793,https://www.vivino.com/w/2634793,ocenka_est,2866,False,True,Subotički rejon,,konkurs,белое
zvonko-bogdan-cuvee-zivot-tece,Zvonko Bogdan,Cuvee Zivot Tece,,,net_na_vivino,,False,False,Subotički rejon,,konkurs,красное
zvonko-bogdan-cuvee-no1,Zvonko Bogdan,Cuvée No.1,1284416,https://www.vivino.com/w/1284416,ocenka_est,12938,True,True,Subotički rejon,,konkurs,красное
zvonko-bogdan-eclater,Zvonko Bogdan,Eclater,,,net_na_vivino,,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,
zvonko-bogdan-eclater-blanc-de-blancs-extra-brut,Zvonko Bogdan,Eclater Blanc De Blancs Extra Brut,,,net_na_vivino,,False,True,Subotički rejon,Palićko vinogorje,hozyaistvo,белое
zvonko-bogdan-ej-salasi-belo,Zvonko Bogdan,Ej Salaši Belo,7070263,https://www.vivino.com/w/7070263,ocenka_est,123,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,белое
zvonko-bogdan-ej-salasi-crveno,Zvonko Bogdan,Ej Salaši Crveno,9208610,https://www.vivino.com/w/9208610,malo_ocenok,49,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,красное
zvonko-bogdan-icon-albus-campana,Zvonko Bogdan,Icon Albus Campana,,,net_na_vivino,,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,белое
zvonko-bogdan-icon-campana,Zvonko Bogdan,Icon Campana,,,net_na_vivino,,False,False,Subotički rejon,,konkurs,белое
zvonko-bogdan-icon-campana-albus,Zvonko Bogdan,Icon Campana Albus,3360663,https://www.vivino.com/w/3360663,ocenka_est,1084,False,True,Subotički rejon,,konkurs,белое
zvonko-bogdan-icon-campana-rubimus,Zvonko Bogdan,Icon Campana Rubimus,4250577,https://www.vivino.com/w/4250577,ocenka_est,1095,False,True,Subotički rejon,,konkurs,красное
zvonko-bogdan-icon-campana-rubinus-merlot-caberndet-franc,Zvonko Bogdan,"Icon Campana Rubinus Merlot, Caberndet Franc",,,net_na_vivino,,False,True,Subotički rejon,Palićko vinogorje,hozyaistvo,
zvonko-bogdan-life-flows,Zvonko Bogdan,Life Flows,4355626,https://www.vivino.com/w/4355626,ocenka_est,478,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,красное
zvonko-bogdan-merlot,Zvonko Bogdan,Merlot,2090208,https://www.vivino.com/w/2090208,ocenka_est,324,False,True,Subotički rejon,,konkurs,красное
zvonko-bogdan-merlot-single-vineyard,Zvonko Bogdan,Merlot Single Vineyard,,,net_na_vivino,,False,True,Subotički rejon,Palićko vinogorje,hozyaistvo,
zvonko-bogdan-nebo-tamjanika,Zvonko Bogdan,Nebo Tamjanika,,,ocenka_est,,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,
zvonko-bogdan-pinot-blanc,Zvonko Bogdan,Pinot Blanc,2377623,https://www.vivino.com/w/2377623,ocenka_est,3168,False,True,Subotički rejon,,konkurs,белое
zvonko-bogdan-pinot-grigio,Zvonko Bogdan,Pinot Grigio,4849120,https://www.vivino.com/w/4849120,ocenka_est,2648,False,True,Subotički rejon,,konkurs,белое
zvonko-bogdan-rose,Zvonko Bogdan,Rose,1653005,https://www.vivino.com/w/1653005,ocenka_est,1748,False,False,Subotički rejon,,konkurs,розе
zvonko-bogdan-rose-sec,Zvonko Bogdan,Rosé Sec,5629966,https://www.vivino.com/w/5629966,ocenka_est,1818,False,True,Subotički rejon,,konkurs,розе
zvonko-bogdan-sauvignon-blanc,Zvonko Bogdan,Sauvignon Blanc,1279711,https://www.vivino.com/w/1279711,ocenka_est,6187,False,True,Subotički rejon,,konkurs,белое
zvonko-bogdan-tamjanika,Zvonko Bogdan,Tamjanika,13544966,https://www.vivino.com/w/13544966,malo_ocenok,75,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,белое
zvonko-bogdan-zvonko-4-bogdan-konja-debela,Zvonko Bogdan,Zvonko 4 Bogdan Konja Debela,9533879,https://www.vivino.com/w/9533879,ocenka_est,3099,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,розе
zvonko-bogdan-eclater-blanc-de-blancs,Zvonko Bogdan,Éclater Blanc de Blancs,12148267,https://www.vivino.com/w/12148267,ocenka_est,142,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,белое
zvonko-bogdan-eclater-blanc-de-blancs-brut-nature,Zvonko Bogdan,Éclater Blanc de Blancs Brut Nature,,,net_na_vivino,,True,True,Subotički rejon,,konkurs,белое
zvonko-bogdan-zivot-tece,Zvonko Bogdan,Život Teče,2008196,https://www.vivino.com/w/2008196,ocenka_est,12774,False,True,Subotički rejon,,konkurs,красное
zvonko-bogdan-deveto-nebo-nebo-tamjanika,Zvonko Bogdan,Девето Небо Nebo Tamjanika,9806058,https://www.vivino.com/w/9806058,ocenka_est,254,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,белое
ciric-italijanski-rizling,Ćirić,Italijanski Rizling,12623494,https://www.vivino.com/w/12623494,malo_ocenok,4,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
ciric-konj-vranac,Ćirić,Konj Vranac,6781793,https://www.vivino.com/w/6781793,malo_ocenok,24,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
durdic-black-knight-bermet,Đurđić,Black Knight Bermet,11525995,https://www.vivino.com/w/11525995,malo_ocenok,3,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,десертное
durdic-cabernet-franc,Đurđić,Cabernet Franc,6766243,https://www.vivino.com/w/6766243,ocenka_est,295,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
durdic-crni-vitez-bermet,Đurđić,Crni Vitez Bermet,6605248,https://www.vivino.com/w/6605248,ocenka_est,68,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,десертное
durdic-crni-vitez,Đurđić,Crni vitez,,,net_na_vivino,,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,
durdic-grasac,Đurđić,Grasac,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
durdic-grasac-beli,Đurđić,Grašac Beli,,,net_na_vivino,,True,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
durdic-liturgijsko-vino,Đurđić,Liturgijsko Vino,10366961,https://www.vivino.com/w/10366961,malo_ocenok,7,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
durdic-merlot,Đurđić,Merlot,12715277,https://www.vivino.com/w/12715277,malo_ocenok,1,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
durdic-neoplanta,Đurđić,Neoplanta,9721205,https://www.vivino.com/w/9721205,ocenka_est,102,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
durdic-probus,Đurđić,Probus,10421142,https://www.vivino.com/w/10421142,ocenka_est,171,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
durdic-rose-cabernet-sauvignon,Đurđić,Rose Cabernet Sauvignon,,,net_na_vivino,,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
durdic-rose-mlada-simonda,Đurđić,Rose Mlada Simonda,,,net_na_vivino,,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
durdic-rose-mlada-simonida,Đurđić,Rose Mlada Simonida-Djurdjic,,,net_na_vivino,,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
durdic-sauvignon-blanc,Đurđić,Sauvignon Blanc,10664093,https://www.vivino.com/w/10664093,ocenka_est,68,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
durdic-simonida-mlada,Đurđić,Simonida Mlada,9818841,https://www.vivino.com/w/9818841,ocenka_est,59,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
durdic-traminac,Đurđić,Traminac,10565367,https://www.vivino.com/w/10565367,ocenka_est,43,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
sijacki-chardonnay,Šijački,Chardonnay,2566345,https://www.vivino.com/w/2566345,ocenka_est,135,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
sijacki-dumas-berba,Šijački,Dumas Berba,9947977,https://www.vivino.com/w/9947977,malo_ocenok,32,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
sijacki-ivana-sijacki,Šijački,Ivana Sijacki,1884962,https://www.vivino.com/w/1884962,ocenka_est,64,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
sijacki-merlot-sijacki,Šijački,Merlot - Sijacki,4091313,https://www.vivino.com/w/4091313,ocenka_est,123,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
sijacki-neoplanta,Šijački,Neoplanta,5782240,https://www.vivino.com/w/5782240,ocenka_est,142,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
sijacki-rizling-italijanski-sijacki,Šijački,Rizling Italijanski Sijacki,6464465,https://www.vivino.com/w/6464465,ocenka_est,103,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
sijacki-rizling-italijanski,Šijački,Rizling italijanski,,,net_na_vivino,,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
sijacki-sedusa,Šijački,Sedusa,5847230,https://www.vivino.com/w/5847230,ocenka_est,362,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
sijacki-supercelijski-grasac,Šijački,Superćelijski Grašac,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
sumadija-sumadijska-puzica,Šumadija,Шумадијска Pужица,6385753,https://www.vivino.com/w/6385753,malo_ocenok,7,False,False,,,,розе
zarkovic-dusanga,Žarković,DuSanga,12869631,https://www.vivino.com/w/12869631,malo_ocenok,8,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
zarkovic-marselan,Žarković,Marselan,13452509,https://www.vivino.com/w/13452509,malo_ocenok,3,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
zarkovic-merlot,Žarković,Merlot,10144954,https://www.vivino.com/w/10144954,ocenka_est,79,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
zarkovic-prokupac,Žarković,Prokupac,11762516,https://www.vivino.com/w/11762516,malo_ocenok,10,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
zarkovic-tamjanika,Žarković,Tamjanika,11727064,https://www.vivino.com/w/11727064,malo_ocenok,7,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
zivanovic-bermet,Živanović,Bermet,3178337,https://www.vivino.com/w/3178337,malo_ocenok,24,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
zivanovic-cabernet-sauvignon,Živanović,Cabernet Sauvignon,2671932,https://www.vivino.com/w/2671932,malo_ocenok,74,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
zivanovic-chardonnay,Živanović,Chardonnay,4824308,https://www.vivino.com/w/4824308,ocenka_est,192,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
zivanovic-privilegija,Živanović,Privilegija,7538737,https://www.vivino.com/w/7538737,ocenka_est,155,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
zivanovic-probus,Živanović,Probus,4298371,https://www.vivino.com/w/4298371,ocenka_est,500,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
zivanovic-rizling-italijanski,Živanović,Rizling Italijanski,5821227,https://www.vivino.com/w/5821227,malo_ocenok,10,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
zivanovic-rizling-rajnski,Živanović,Rizling Rajnski,2664773,https://www.vivino.com/w/2664773,malo_ocenok,25,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
zivanovic-romansa,Živanović,Romansa,4673126,https://www.vivino.com/w/4673126,malo_ocenok,8,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
zivanovic-rose,Živanović,Rosé,5658354,https://www.vivino.com/w/5658354,ocenka_est,65,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
zivanovic-tamjanika,Živanović,Tamjanika,3239960,https://www.vivino.com/w/3239960,malo_ocenok,16,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
zivanovic-smizle,Živanović,Šmizle,5424223,https://www.vivino.com/w/5424223,ocenka_est,223,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
zivac-dara-pinot-noir,Živač,Dara Pinot Noir,1442549,https://www.vivino.com/w/1442549,malo_ocenok,44,False,False,,,,красное
ambelos-25-tamjanika,Амбелос Винарија (Ambelos Winery),25 Тамјаника,8139117,https://www.vivino.com/w/8139117,malo_ocenok,62,False,False,Šumadijski rejon,,hozyaistvo,белое
ambelos-800-autokefalija-autocephaly,Амбелос Винарија (Ambelos Winery),800 Аутокефалија (Autocephaly),7680694,https://www.vivino.com/w/7680694,malo_ocenok,4,False,False,Šumadijski rejon,,hozyaistvo,красное
ambelos-pinot-noir,Амбелос Винарија (Ambelos Winery),Pinot Noir,11199295,https://www.vivino.com/w/11199295,malo_ocenok,18,False,False,Šumadijski rejon,,hozyaistvo,красное
ambelos-prokupac,Амбелос Винарија (Ambelos Winery),Prokupac,7393538,https://www.vivino.com/w/7393538,malo_ocenok,99,False,False,Šumadijski rejon,,hozyaistvo,красное
ambelos-sumadijska-ruzica,Амбелос Винарија (Ambelos Winery),Šumadijska Ružica,7804518,https://www.vivino.com/w/7804518,malo_ocenok,13,False,False,Šumadijski rejon,,hozyaistvo,розе
ambelos-despotova-sablja,Амбелос Винарија (Ambelos Winery),Деспотова сабља,7783360,https://www.vivino.com/w/7783360,malo_ocenok,164,False,False,Šumadijski rejon,,hozyaistvo,красное
ambelos-italianski-rizling,Амбелос Винарија (Ambelos Winery),Италиански Ризлинг,8474987,https://www.vivino.com/w/8474987,malo_ocenok,7,False,False,Šumadijski rejon,,hozyaistvo,белое
ambelos-kaberne-sovinjon,Амбелос Винарија (Ambelos Winery),Каберне Совињон,12713422,https://www.vivino.com/w/12713422,malo_ocenok,,False,False,Šumadijski rejon,,hozyaistvo,красное
ambelos-merlo-merlot,Амбелос Винарија (Ambelos Winery),Мерло (Merlot),10970706,https://www.vivino.com/w/10970706,malo_ocenok,6,False,False,Šumadijski rejon,,hozyaistvo,красное
ambelos-rajnski-rizling-rhine-riesling,Амбелос Винарија (Ambelos Winery),Рајнски Ризлинг (Rhine Riesling),8919430,https://www.vivino.com/w/8919430,malo_ocenok,7,False,False,Šumadijski rejon,,hozyaistvo,белое
ambelos-tamjanika,Амбелос Винарија (Ambelos Winery),Тамјаника,9020340,https://www.vivino.com/w/9020340,ocenka_est,189,False,False,Šumadijski rejon,,hozyaistvo,белое
arandelovic-1920-academia-tamjanika,Аранђеловић 1920 (Aranđelović 1920),Academia Tamjanika,10180564,https://www.vivino.com/w/10180564,malo_ocenok,,False,False,Toplički rejon,,hozyaistvo,белое
arandelovic-1920-put-za-jug-prokupac,Аранђеловић 1920 (Aranđelović 1920),Put Za Jug Prokupac,10199140,https://www.vivino.com/w/10199140,malo_ocenok,3,False,False,Toplički rejon,,hozyaistvo,красное
arandelovic-1920-plotun-prokupac-barrique,Аранђеловић 1920 (Aranđelović 1920),Плотун Прокупац Barrique,10190060,https://www.vivino.com/w/10190060,malo_ocenok,5,False,False,Toplički rejon,,hozyaistvo,красное
brojanica-bermet-beli,Брояница (Brojanica),Bermet Beli,13953297,https://www.vivino.com/w/13953297,malo_ocenok,1,False,False,,,,креплёное
brojanica-brut,Брояница (Brojanica),Brut,13714060,https://www.vivino.com/w/13714060,malo_ocenok,6,False,False,,,,игристое
brojanica-kadarka,Брояница (Brojanica),Kadarka,7386577,https://www.vivino.com/w/7386577,ocenka_est,60066,False,False,,,,красное
brojanica-kagor,Брояница (Brojanica),Kagor,7583225,https://www.vivino.com/w/7583225,ocenka_est,909,False,False,,,,красное
brojanica-vranac-krasnoe-suhoe-vranac-red-dry,Брояница (Brojanica),Вранац Красное Сухое (Vranac Red Dry),7391484,https://www.vivino.com/w/7391484,ocenka_est,33721,False,False,,,,красное
brojanica-izabella-krasnoe-polusladkoe-isabella-red-semi-sweet,Брояница (Brojanica),Изабелла Красное Полусладкое (Isabella Red Semi-Sweet),8178368,https://www.vivino.com/w/8178368,ocenka_est,2232,False,False,,,,красное
brojanica-kaberne-sovinon-cabernet-sauvignon,Брояница (Brojanica),Каберне Совиньон (Cabernet Sauvignon),8092735,https://www.vivino.com/w/8092735,ocenka_est,3848,False,False,,,,красное
brojanica-risling-riesling,Брояница (Brojanica),Рислинг (Riesling),7735826,https://www.vivino.com/w/7735826,ocenka_est,42646,False,False,,,,белое
brojanica-sardone-chardonnay,Брояница (Brojanica),Шардоне (Chardonnay),7583232,https://www.vivino.com/w/7583232,ocenka_est,71,False,False,,,,белое
stojanovic-krokan,ВИНАРИЈА СТОЈАНОВИЋ (Vinarija Stojanović),Krokan,7679890,https://www.vivino.com/w/7679890,ocenka_est,164,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
stojanovic-peharnik,ВИНАРИЈА СТОЈАНОВИЋ (Vinarija Stojanović),Peharnik,6359144,https://www.vivino.com/w/6359144,ocenka_est,124,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
stojanovic-slankamenka,ВИНАРИЈА СТОЈАНОВИЋ (Vinarija Stojanović),Slankamenka,10774999,https://www.vivino.com/w/10774999,malo_ocenok,3,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
stojanovic-vranac,ВИНАРИЈА СТОЈАНОВИЋ (Vinarija Stojanović),Vranac,6687281,https://www.vivino.com/w/6687281,malo_ocenok,8,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
zivkovic-barrique-cabernet-sauvignon,Винарија Живковић (Vinarija Živković),Barrique Cabernet Sauvignon,8124284,https://www.vivino.com/w/8124284,malo_ocenok,4,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
zivkovic-cabernet-sauvignon,Винарија Живковић (Vinarija Živković),Cabernet Sauvignon,6640086,https://www.vivino.com/w/6640086,malo_ocenok,5,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
zivkovic-chardonnay,Винарија Живковић (Vinarija Živković),Chardonnay,10200555,https://www.vivino.com/w/10200555,malo_ocenok,4,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
zivkovic-la-peremiere-selection-derdan-sauvignon-blanc,Винарија Живковић (Vinarija Živković),La Peremiere Selection Derdan Sauvignon Blanc,1821146,https://www.vivino.com/w/1821146,malo_ocenok,49,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
zivkovic-orden-cabernet-sauvignon,Винарија Живковић (Vinarija Živković),Orden Cabernet Sauvignon,4096125,https://www.vivino.com/w/4096125,malo_ocenok,71,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
zivkovic-orden-la-premier-selection-merlot,Винарија Живковић (Vinarija Živković),Orden La Premier Selection Merlot,1308107,https://www.vivino.com/w/1308107,malo_ocenok,56,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
zivkovic-orden-la-premier-selection-shiraz,Винарија Живковић (Vinarija Živković),Orden La Premier Selection Shiraz,2385382,https://www.vivino.com/w/2385382,malo_ocenok,103,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
zivkovic-strast,Винарија Живковић (Vinarija Živković),Strast,6625023,https://www.vivino.com/w/6625023,malo_ocenok,10,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
zivkovic-crvena-kap-prokupac-prokupac,Винарија Живковић (Vinarija Živković),Црвена Кап Прокупац (Prokupac),12597481,https://www.vivino.com/w/12597481,malo_ocenok,19,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
zivkovica-trzac-bela-kap,Винарија Живковића (Vinarija Živkovića-Tržac),Bela Kap,7344534,https://www.vivino.com/w/7344534,malo_ocenok,21,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
zivkovica-trzac-tamjanika,Винарија Живковића (Vinarija Živkovića-Tržac),Tamjanika,6975146,https://www.vivino.com/w/6975146,ocenka_est,110,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
zivkovica-trzac-dobric-prokupac-dobrich-prokupac,Винарија Живковића (Vinarija Živkovića-Tržac),Добрич Прокупац (Dobrich Prokupac),12960787,https://www.vivino.com/w/12960787,malo_ocenok,5,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
zivkovica-trzac-crvena-kap-crvena-kap,Винарија Живковића (Vinarija Živkovića-Tržac),Црвена кап - Crvena kap,7572265,https://www.vivino.com/w/7572265,malo_ocenok,16,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
korolija-tri-tenora-three-tenors,Винарија Королија,Три Тенора (Three Tenors),10201695,https://www.vivino.com/w/10201695,malo_ocenok,11,False,False,Rejon Negotinska Krajina,Rogljevačko-rajačko vinogorje,hozyaistvo,красное
micic-amanet-roze-amanet-rose,Винарија Мицић,Аманет Розе (Amanet Rose),11489318,https://www.vivino.com/w/11489318,malo_ocenok,11,False,False,,,,розе
stupovi-cabernet-sauvignon,Винарија Ступови (Vinarija Stupovi),Cabernet Sauvignon,11652857,https://www.vivino.com/w/11652857,ocenka_est,193,False,True,Čačansko–kraljevački rejon,,hozyaistvo,красное
stupovi-merlot,Винарија Ступови (Vinarija Stupovi),Merlot,,,net_na_vivino,,False,True,Čačansko–kraljevački rejon,,hozyaistvo,красное
stupovi-rose,Винарија Ступови (Vinarija Stupovi),Rosé,11955834,https://www.vivino.com/w/11955834,malo_ocenok,130,False,False,Čačansko–kraljevački rejon,,hozyaistvo,розе
stupovi-tamjanika,Винарија Ступови (Vinarija Stupovi),Tamjanika,11904321,https://www.vivino.com/w/11904321,malo_ocenok,76,False,False,Čačansko–kraljevački rejon,,hozyaistvo,белое
stupovi-grasac,Винарија Ступови (Vinarija Stupovi),Грашац,11947410,https://www.vivino.com/w/11947410,malo_ocenok,33,False,False,Čačansko–kraljevački rejon,,hozyaistvo,белое
trisic-delija,Винарија Тришић (Vinarija Trišić),Delija,10368360,https://www.vivino.com/w/10368360,malo_ocenok,6,False,False,Beogradski rejon,,hozyaistvo,белое
trisic-dimasid,Винарија Тришић (Vinarija Trišić),Dimasid,10084938,https://www.vivino.com/w/10084938,malo_ocenok,23,False,True,Beogradski rejon,,konkurs,красное
trisic-pantelija,Винарија Тришић (Vinarija Trišić),Pantelija,8286318,https://www.vivino.com/w/8286318,malo_ocenok,71,False,False,Beogradski rejon,,hozyaistvo,красное
trisic-trisino,Винарија Тришић (Vinarija Trišić),Trisino,,,net_na_vivino,,False,True,Beogradski rejon,,konkurs,красное
trisic-dika-roze-dika-rose,Винарија Тришић (Vinarija Trišić),Дика Розе (Dika Rosé),8743660,https://www.vivino.com/w/8743660,malo_ocenok,6,False,False,Beogradski rejon,,hozyaistvo,розе
trisic-trisino-trisas,Винарија Тришић (Vinarija Trišić),Тришино (Triša's),6205738,https://www.vivino.com/w/6205738,ocenka_est,209,False,False,Beogradski rejon,,hozyaistvo,красное
vinica-grkovic-vranac,Виница Грковић (Vinica Grković),Vranac,11662708,https://www.vivino.com/w/11662708,malo_ocenok,2,False,False,Niški rejon,,hozyaistvo,красное
grocka-cabernet-sauvignon-merlot-barrique,Виногради Гроцка (Vinogradi Grocka),Cabernet Sauvignon - Merlot Barrique,9993534,https://www.vivino.com/w/9993534,malo_ocenok,48,False,False,Beogradski rejon,Gročansko vinogorje,hozyaistvo,красное
grocka-chardonnay,Виногради Гроцка (Vinogradi Grocka),Chardonnay,9780095,https://www.vivino.com/w/9780095,malo_ocenok,6,False,False,Beogradski rejon,Gročansko vinogorje,hozyaistvo,белое
grocka-chardonnay-barrique,Виногради Гроцка (Vinogradi Grocka),Chardonnay Barrique,11421915,https://www.vivino.com/w/11421915,malo_ocenok,20,False,False,Beogradski rejon,Gročansko vinogorje,hozyaistvo,белое
grocka-merlot-barrique,Виногради Гроцка (Vinogradi Grocka),Merlot Barrique,9927403,https://www.vivino.com/w/9927403,malo_ocenok,17,False,False,Beogradski rejon,Gročansko vinogorje,hozyaistvo,красное
grocka-rose,Виногради Гроцка (Vinogradi Grocka),Rose,9927653,https://www.vivino.com/w/9927653,malo_ocenok,14,False,False,Beogradski rejon,Gročansko vinogorje,hozyaistvo,розе
grocka-sauvignon-blanc,Виногради Гроцка (Vinogradi Grocka),Sauvignon Blanc,10889799,https://www.vivino.com/w/10889799,malo_ocenok,11,False,False,Beogradski rejon,Gročansko vinogorje,hozyaistvo,белое
dika-tamjanik-tamjanika,Дика Винарија,Тамјаник (Tamjanika),11142321,https://www.vivino.com/w/11142321,malo_ocenok,6,False,False,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,белое
dragic-aurora,Драгић Винарија (Vina Dragic),Aurora,6988795,https://www.vivino.com/w/6988795,ocenka_est,83,False,True,Banatski rejon,,konkurs,красное
dragic-beli-biser,Драгић Винарија (Vina Dragic),Beli Biser,,,net_na_vivino,,False,True,Subotički rejon,Riđičko vinogorje,konkurs,белое
dragic-cabernet-franc,Драгић Винарија (Vina Dragic),Cabernet Franc,,,net_na_vivino,,False,False,Subotički rejon,,konkurs,красное
dragic-cabernet-sauvignon,Драгић Винарија (Vina Dragic),Cabernet Sauvignon,1915544,https://www.vivino.com/w/1915544,malo_ocenok,35,False,False,Subotički rejon,Riđičko vinogorje,hozyaistvo,красное
dragic-carski-drum,Драгић Винарија (Vina Dragic),Carski Drum,,,net_na_vivino,,False,True,Subotički rejon,Riđičko vinogorje,konkurs,розе
dragic-carski-drum-cabernet-franc,Драгић Винарија (Vina Dragic),Carski Drum Cabernet Franc,13514415,https://www.vivino.com/w/13514415,malo_ocenok,10,False,True,Subotički rejon,Riđičko vinogorje,konkurs,красное
dragic-carski-drum-cabernet-sauvignon,Драгић Винарија (Vina Dragic),Carski Drum Cabernet Sauvignon,7507149,https://www.vivino.com/w/7507149,malo_ocenok,59,False,False,Subotički rejon,Riđičko vinogorje,hozyaistvo,красное
dragic-carski-drum-chardonnay,Драгић Винарија (Vina Dragic),Carski Drum Chardonnay,12725586,https://www.vivino.com/w/12725586,malo_ocenok,12,False,True,Subotički rejon,Riđičko vinogorje,konkurs,белое
dragic-carski-drum-manzoni,Драгић Винарија (Vina Dragic),Carski Drum Manzoni,,,net_na_vivino,,False,True,Subotički rejon,Riđičko vinogorje,konkurs,белое
dragic-carski-drum-rajnski-rizling,Драгић Винарија (Vina Dragic),Carski Drum Rajnski Rizling,,,net_na_vivino,,False,True,Subotički rejon,Riđičko vinogorje,konkurs,белое
dragic-carski-drum-rose,Драгић Винарија (Vina Dragic),Carski Drum Rosé,10955319,https://www.vivino.com/w/10955319,malo_ocenok,23,False,False,Subotički rejon,Riđičko vinogorje,hozyaistvo,розе
dragic-carski-drum-sauvignon-blanc,Драгић Винарија (Vina Dragic),Carski Drum Sauvignon Blanc,7352298,https://www.vivino.com/w/7352298,malo_ocenok,36,False,True,Subotički rejon,Riđičko vinogorje,konkurs,белое
